2019-07-12 12:15:00,26.62
2019-07-12 12:30:00,26.69
2019-07-12 12:45:00,26.81
2019-07-12 13:00:00,26.8
2019-07-12 13:15:00,26.95
2019-07-12 13:30:00,27.04
2019-07-12 13:45:00,27.05
2019-07-12 14:00:00,27.03
2019-07-12 14:15:00,26.98
2019-07-12 14:30:00,27.02
2019-07-12 14:45:00,26.99
2019-07-12 15:00:00,26.75
2019-07-12 15:15:00,26.72
2019-07-12 15:30:00,26.54
2019-07-12 15:45:00,26.31
2019-07-12 16:00:00,26.23
2019-07-12 16:15:00,26.15
2019-07-12 16:30:00,26.47
2019-07-12 16:45:00,26.59
2019-07-12 17:00:00,26.59
2019-07-12 17:15:00,26.57
2019-07-12 17:30:00,26.53
2019-07-12 17:45:00,26.5
2019-07-12 18:00:00,26.43
2019-07-12 18:15:00,26.29
2019-07-12 18:30:00,26.14
2019-07-12 18:45:00,26.0
2019-07-12 19:00:00,25.86
2019-07-12 19:15:00,25.76
2019-07-12 19:30:00,25.65
2019-07-12 19:45:00,25.56
2019-07-12 20:00:00,25.48
2019-07-12 20:15:00,25.4
2019-07-12 20:30:00,25.31
2019-07-12 20:45:00,25.24
2019-07-12 21:00:00,25.14
2019-07-12 21:15:00,25.05
2019-07-12 21:30:00,24.98
2019-07-12 21:45:00,24.9
2019-07-12 22:00:00,24.84
2019-07-12 22:15:00,24.76
2019-07-12 22:30:00,24.7
2019-07-12 22:45:00,24.63
2019-07-12 23:00:00,24.57
2019-07-12 23:15:00,24.51
2019-07-12 23:30:00,24.45
2019-07-12 23:45:00,24.39
2019-07-13 00:00:00,24.33
2019-07-13 00:15:00,24.27
2019-07-13 00:30:00,24.24
2019-07-13 00:45:00,24.2
2019-07-13 01:00:00,24.16
2019-07-13 01:15:00,24.11
2019-07-13 01:30:00,24.08
2019-07-13 01:45:00,24.03
2019-07-13 02:00:00,23.99
2019-07-13 02:15:00,23.95
2019-07-13 02:30:00,23.92
2019-07-13 02:45:00,23.88
2019-07-13 03:00:00,23.86
2019-07-13 03:15:00,23.84
2019-07-13 03:30:00,23.8
2019-07-13 03:45:00,23.77
2019-07-13 04:00:00,23.75
2019-07-13 04:15:00,23.72
2019-07-13 04:30:00,23.69
2019-07-13 04:45:00,23.68
2019-07-13 05:00:00,23.66
2019-07-13 05:15:00,23.67
2019-07-13 05:30:00,23.66
2019-07-13 05:45:00,23.65
2019-07-13 06:00:00,23.65
2019-07-13 06:15:00,23.66
2019-07-13 06:30:00,23.65
2019-07-13 06:45:00,23.67
2019-07-13 07:00:00,23.7
2019-07-13 07:15:00,23.74
2019-07-13 07:30:00,23.79
2019-07-13 07:45:00,23.85
2019-07-13 08:00:00,23.92
2019-07-13 08:15:00,23.99
2019-07-13 08:30:00,24.07
2019-07-13 08:45:00,24.11
2019-07-13 09:00:00,24.17
2019-07-13 09:15:00,24.23
2019-07-13 09:30:00,24.28
2019-07-13 09:45:00,24.33
2019-07-13 10:00:00,24.39
2019-07-13 10:15:00,24.43
2019-07-13 10:30:00,24.48
2019-07-13 10:45:00,24.53
2019-07-13 11:00:00,24.6
2019-07-13 11:15:00,24.66
2019-07-13 11:30:00,24.69
2019-07-13 11:45:00,24.82
2019-07-13 12:00:00,25.01
2019-07-13 12:15:00,25.08
2019-07-13 12:30:00,25.16
2019-07-13 12:45:00,25.21
2019-07-13 13:00:00,25.41
2019-07-13 13:15:00,25.48
2019-07-13 13:30:00,25.58
2019-07-13 13:45:00,25.74
2019-07-13 14:00:00,25.82
2019-07-13 14:15:00,25.83
2019-07-13 14:30:00,25.9
2019-07-13 14:45:00,25.98
2019-07-13 15:00:00,25.98
2019-07-13 15:15:00,25.98
2019-07-13 15:30:00,26.01
2019-07-13 15:45:00,25.98
2019-07-13 16:00:00,25.94
2019-07-13 16:15:00,25.91
2019-07-13 16:30:00,25.89
2019-07-13 16:45:00,25.88
2019-07-13 17:00:00,25.85
2019-07-13 17:15:00,25.83
2019-07-13 17:30:00,25.82
2019-07-13 17:45:00,25.79
2019-07-13 18:00:00,25.75
2019-07-13 18:15:00,25.67
2019-07-13 18:30:00,25.59
2019-07-13 18:45:00,25.53
2019-07-13 19:00:00,25.47
2019-07-13 19:15:00,25.39
2019-07-13 19:30:00,25.32
2019-07-13 19:45:00,25.26
2019-07-13 20:00:00,25.18
2019-07-13 20:15:00,25.08
2019-07-13 20:30:00,24.98
2019-07-13 20:45:00,24.88
2019-07-13 21:00:00,24.77
2019-07-13 21:15:00,24.68
2019-07-13 21:30:00,24.59
2019-07-13 21:45:00,24.5
2019-07-13 22:00:00,24.41
2019-07-13 22:15:00,24.32
2019-07-13 22:30:00,24.23
2019-07-13 22:45:00,24.14
2019-07-13 23:00:00,24.06
2019-07-13 23:15:00,23.99
2019-07-13 23:30:00,23.92
2019-07-13 23:45:00,23.87
2019-07-14 00:00:00,23.81
2019-07-14 00:15:00,23.76
2019-07-14 00:30:00,23.71
2019-07-14 00:45:00,23.65
2019-07-14 01:00:00,23.6
2019-07-14 01:15:00,23.57
2019-07-14 01:30:00,23.54
2019-07-14 01:45:00,23.51
2019-07-14 02:00:00,23.49
2019-07-14 02:15:00,23.46
2019-07-14 02:30:00,23.43
2019-07-14 02:45:00,23.39
2019-07-14 03:00:00,23.36
2019-07-14 03:15:00,23.35
2019-07-14 03:30:00,23.31
2019-07-14 03:45:00,23.3
2019-07-14 04:00:00,23.28
2019-07-14 04:15:00,23.26
2019-07-14 04:30:00,23.23
2019-07-14 04:45:00,23.2
2019-07-14 05:00:00,23.2
2019-07-14 05:15:00,23.19
2019-07-14 05:30:00,23.19
2019-07-14 05:45:00,23.19
2019-07-14 06:00:00,23.19
2019-07-14 06:15:00,23.19
2019-07-14 06:30:00,23.18
2019-07-14 06:45:00,23.14
2019-07-14 07:00:00,23.12
2019-07-14 07:15:00,23.11
2019-07-14 07:30:00,23.11
2019-07-14 07:45:00,23.14
2019-07-14 08:00:00,23.23
2019-07-14 08:15:00,23.27
2019-07-14 08:30:00,23.27
2019-07-14 08:45:00,23.36
2019-07-14 09:00:00,23.49
2019-07-14 09:15:00,23.61
2019-07-14 09:30:00,23.77
2019-07-14 09:45:00,23.94
2019-07-14 10:00:00,24.08
2019-07-14 10:15:00,24.15
2019-07-14 10:30:00,24.23
2019-07-14 10:45:00,24.32
2019-07-14 11:00:00,24.4
2019-07-14 11:15:00,24.52
2019-07-14 11:30:00,24.55
2019-07-14 11:45:00,24.58
2019-07-14 12:00:00,24.61
2019-07-14 12:15:00,24.66
2019-07-14 12:30:00,24.72
2019-07-14 12:45:00,24.76
2019-07-14 13:00:00,24.81
2019-07-14 13:15:00,24.82
2019-07-14 13:30:00,24.82
2019-07-14 13:45:00,24.81
2019-07-14 14:00:00,24.78
2019-07-14 14:15:00,24.79
2019-07-14 14:30:00,24.78
2019-07-14 14:45:00,24.82
2019-07-14 15:00:00,24.88
2019-07-14 15:15:00,24.95
2019-07-14 15:30:00,25.0
2019-07-14 15:45:00,25.05
2019-07-14 16:00:00,25.07
2019-07-14 16:15:00,25.1
2019-07-14 16:30:00,25.11
2019-07-14 16:45:00,25.09
2019-07-14 17:00:00,25.06
2019-07-14 17:15:00,25.02
2019-07-14 17:30:00,24.98
